id,pos,flr,flg,eg,er,fg,op
8254,453,909,2200,0.0562,1.80296,0.201027,25.2427
8255,456,1400,1700,0.1003,3.21825,10.0,13.2184
8256,12,362,535,0.1865,5.98527,1.30686,31.9444
8257,105,48,37,0.6094,19.5602,-1.06952,68.0
8258,104,277,1163,0.5386,17.2884,0.9929,63.6364
8259,5,52,110,0.7668,24.6154,10.0,64.8649
8260,146,204,182,0.2205,7.07721,3.26397,28.2051
8261,429,741,763,0.1128,3.62123,1.91722,8.8235
8262,49,637,981,0.258,8.281,0.759878,27.6923
8263,36,1800,966,0.609,19.5494,1.07604,28.1494
8264,49,734,2900,0.2775,8.90857,-0.575678,72.9787
8265,138,692,5000,0.078,2.50482,-0.946451,82.4859
8266,297,383,426,0.2842,9.12388,5.07716,40.4412
8267,8,119,194,0.5792,18.5924,0.7096,44.1558
8268,765,1200,1200,0.0202,0.648148,4.84806,34.6939
8269,6,142,298,0.2815,9.03755,0.533476,50.0
8270,11,871,3000,0.5406,17.3528,5.13809,57.0313
8271,12,214,615,0.683,21.9237,-0.811688,50.0
8272,213,1500,1200,0.1425,4.57407,6.53239,32.7044
8273,160,1200,1500,0.1725,5.53704,0.7193,18.8525
8274,52,837,890,0.5213,16.733,1.92146,15.1648
8275,427,781,3500,0.0869,2.78845,-0.67257,92.891
8276,84,252,2900,0.011,0.352734,-1.29758,88.8889
8277,26,1900,1300,0.3264,10.4785,1.0101,27.4368
8278,57,1400,1500,0.7284,23.381,0.8874,37.09
8279,27,1200,1600,0.3099,9.94737,1.66297,42.6471
8280,15,1600,1200,0.2137,6.85938,1.21951,36.7876
8281,152,429,452,0.3469,11.137,3.46129,20.6186
8282,40,3600,7500,0.4324,7.78395,1.06308,26.0704
8283,429,262,892,0.148,4.74979,0.411184,44.6809
8284,860,1500,3000,0.2515,8.07407,1.26796,12.2807
8285,367,619,338,0.0864,2.77329,10.0,32.0388
8286,1100,894,1100,0.1109,3.56078,8.33173,82.0261
8287,181,1200,3000,0.1057,3.39352,0.7338,79.0451
8288,357,649,5100,0.0216,0.693374,-0.530687,26.087
8289,15,140,557,1.0,34.8571,-0.865801,90.5085
8290,327,2300,3000,0.8276,14.8961,1.69062,26.8235
8291,18,165,520,0.432,13.8681,3.09478,89.9471
8292,3,55,94,1.0,35.1515,0.8315,72.2222
8293,1700,4600,7500,0.0003,0.00483091,-0.722543,50.0
8294,473,29700,4600,0.0154,0.14291,-0.234512,21.1401
8295,891,761,359,0.1126,3.61367,0.330735,29.9401
8296,242,2200,1300,0.1574,2.83333,1.4562,20.6406
8297,59,1100,929,0.3773,12.1119,1.79641,54.5977
8298,23,6900,6333,0.1144,1.68196,1.2862,77.4578
8299,43,614,614,0.3935,12.6312,0.80886,0.0
8300,11,453,533,0.839,26.9316,1.67499,34.0909
8301,44,169,479,0.2857,9.1716,2.28916,59.0909
8302,49,3300,874,0.6166,11.098,0.5625,0.0
8303,3,1300,969,0.4361,14.0,-1.29088,22.2892
8304,8,65,65,0.1258,4.03846,0.577201,60.0
8305,14,1200,577,0.1648,5.29167,1.6331,34.375
8306,64,407,773,0.3606,11.5752,-0.265753,65.8462
8307,141,254,229,0.3121,10.0175,2.63508,18.2927
8308,365,26900,656,0.7885,7.33292,-0.387305,14.5925
8309,94,376,408,0.2338,7.50591,0.2421,30.9278
8310,93,419,449,0.2821,9.05595,2.37903,20.339
8311,73,239,402,0.6742,21.6411,-5.0,91.886
8312,23,104,51,0.7006,22.4893,-0.516025,64.7059
8313,754,1200,7600,0.0019,0.0601852,1.4539,33.3333
8314,160,234,617,0.1945,6.24406,1.06952,33.7838
8315,97,995,7400,0.0713,2.28791,-0.0903614,83.1522
8316,60,91,114,0.6067,19.475,-0.580271,68.6667
8317,4,22,26,0.531,17.0455,1.7964,90.9091
8318,1,73,122,0.6828,21.9178,1.91676,73.3333
8319,150,727,2300,0.0386,1.23796,-0.289967,46.6667
8320,26,1400,7400,0.3829,12.2897,-1.21951,92.2981
8321,63,846,3000,0.0904,2.90255,-0.698248,85.5556
8322,33,433,402,0.3975,12.7598,-0.126639,22.8916
8323,912,689,1200,0.1444,4.63405,0.656697,6.6667
8324,268,600,7500,0.0646,2.07407,-0.520111,67.2414
8325,34,110,92,0.6183,19.8485,2.43674,44.4444
8326,34,1400,7371,0.256,8.21825,1.0819,90.8306
8327,9,1400,1400,0.3794,12.1786,1.3986,19.9468
8328,196,224,63,0.3616,11.6071,0.829508,26.9231
8329,550,10500,1200,0.0914,0.987303,0.16771,17.7665
8330,197,3100,5200,0.2605,4.68817,0.598802,32.7957
8331,46,1300,639,0.4254,13.6568,1.50602,0.0
8332,174,2200,1000,0.4342,7.81565,0.548,26.1006
8333,132,154,165,1.0,41.3781,-0.571755,90.7692
8334,243,774,1100,0.1887,6.058,0.885945,14.4828
8335,31,416,2200,0.2039,6.5438,-0.0869943,62.5731
8336,1,248,585,0.4899,15.7258,0.378702,43.3333
8337,292,1000,1000,0.0417,1.33889,0.994,22.0779
8338,4,265,406,0.05,1.60377,0.0672405,33.3333
8339,18,1600,1500,0.3207,10.2946,1.21951,20.4322
8340,99,94,71,0.4382,14.0662,10.0,37.7778
8341,6,103,280,0.8166,26.2136,-0.173772,73.4177
8342,59,359,1400,0.2507,8.04704,0.8263,75.7143
8343,82,2300,3600,0.3984,7.1715,0.836587,36.6534
8344,32,209,278,0.6625,21.2653,0.44835,23.5294
8345,17,294,557,0.0801,2.57228,2.56813,21.9512
8346,315,1700,1200,0.4122,13.232,0.6493,46.3542
8347,4,99,182,0.2098,6.73401,0.372625,76.9231
8348,502,1000,4800,0.017,0.544444,-1.62338,48.1481
8349,17,280,455,0.2323,7.45536,1.78253,69.0323
8350,216,1000,1800,0.0798,2.56111,1.2678,60.8108
8351,34,89,68,0.4395,14.1074,4.29293,31.9149
8352,225,4300,5300,0.0208,0.374677,-0.793651,0.0
8353,87,162,290,0.0641,2.05761,-1.13543,0.0
8354,197,473,400,0.2038,6.54217,5.31632,18.3486
8355,6,939,914,0.1991,6.38977,0.0782575,0.0
8356,25,689,798,0.3764,12.0827,0.656186,47.7064
8357,3100,2400,3900,0.0276,0.497685,0.8909,67.5214
8358,3,260,357,0.1598,5.12821,-0.137956,60.0
8359,14,283,527,0.444,14.2521,2.73466,55.3571
8360,1,28,85,1.0,50.0,1.1513,100.0
8361,427,707,289,0.3525,11.3154,0.73202,19.6491
8362,6,995,877,0.8954,28.7437,1.92889,0.0
8363,7,348,415,0.786,25.2299,0.771463,15.2047
8364,8,112,666,0.8484,27.2321,-1.06308,77.1429
8365,222,563,1900,0.0802,2.57549,0.519239,15.493
8366,49,1200,777,0.5809,18.6458,1.66297,32.1157
8367,77,10600,1400,0.2011,2.17148,-0.488573,24.0854
8368,6,563,537,0.7138,22.913,1.88948,50.3185
8369,290,439,1900,0.2965,9.51658,-0.447154,91.954
8370,16,286,1000,0.3581,11.4948,-2.85992,32.3529
8371,165,563,203,0.2871,9.21651,0.0956633,17.931
8372,83,1100,7600,0.2115,6.78788,0.5839,52.0243
8373,620,897,1400,0.2095,6.72612,2.58451,24.6809
8374,285,963,2100,0.0652,2.09415,0.0365117,13.8686
8375,49,476,500,0.1985,6.37254,-0.077008,28.5714
8376,9,1000,632,0.6968,22.3667,1.80922,0.0
8377,154,170,543,0.4245,13.6275,1.62187,51.9231
8378,6,392,379,1.0,38.7755,4.70693,0.0
8379,126,1200,246,0.0547,1.75463,0.9656,62.6016
8380,275,731,4000,0.0722,2.31798,0.0731517,50.0
8381,57,333,518,0.4771,15.3153,2.04274,42.6966
8382,396,1500,1100,0.2871,9.21523,0.5761,21.8487
8383,213,751,1700,0.3934,12.6276,0.24243,25.0
8384,5,146,508,1.0,50.0,10.0,79.9043
8385,4,30,74,0.3375,10.8333,2.0202,71.4286
8386,130,1400,2500,0.1365,4.38095,1.38185,34.5238
8387,66,287,154,0.521,16.7247,1.27357,25.8824
8388,5600,433,242,0.0196,0.628689,0.889027,9.0909
8389,16,239,699,1.0,33.144,0.0773315,90.3226
8390,137,2000,4500,0.0395,1.26875,1.4836,85.3933
8391,67,272,180,0.5797,18.607,0.618443,54.3478
8392,27,741,825,0.2083,6.68766,0.275643,40.0
8393,175,160,362,1.0,50.0,-0.110914,96.8696
8394,221,256,195,0.4705,15.1042,10.0,22.6087
8395,1900,3700,6900,0.2017,3.63063,1.19,12.5448
8396,103,1500,2700,0.5164,16.5778,0.9989,54.0373
8397,135,233,207,0.1649,5.29328,0.638723,30.9859
8398,173,3100,7200,0.0177,0.318996,-0.554734,53.7634
8399,17,666,532,0.1464,4.69882,-0.778978,57.2165
8400,241,324,334,0.313,10.048,0.1109,67.5799
8401,2300,2500,2400,0.128,2.30444,0.744048,17.3913
8402,594,1700,1700,0.2109,6.77124,0.9245,14.4231
8403,28,1000,981,0.4443,14.2611,1.84221,57.5067
8404,210,3100,1700,0.1096,1.97312,1.1258,50.1992
8405,21,85,454,0.6719,21.5686,0.21645,92.9204
8406,48,87,68,0.2566,8.23755,0.870954,74.6835
8407,569,698,236,0.2038,6.54251,1.20899,16.1765
8408,15,973,964,0.6347,20.3751,1.02037,38.0282
8409,68,376,88,0.3056,9.81088,6.63746,42.9319
8410,43,1300,225,0.5899,18.9359,1.3557,34.1656
8411,24,71,19,0.2901,9.31142,-0.969697,60.0
8412,245,205,366,0.2594,8.3252,2.20419,16.4179
8413,12,275,424,0.4475,14.3636,1.36599,28.0702
8414,44,803,918,0.3884,12.4671,1.97198,31.3253
8415,23,248,980,0.1534,4.92512,0.935843,65.2778
8416,218,2400,1100,0.4273,7.69118,0.9011,54.3895
8417,19,605,533,0.402,12.9036,3.01279,53.871
8418,8,340,670,0.2222,7.13235,10.0,44.086
8419,1,1300,991,0.6231,20.0,0.9385,0.0
8420,478,641,431,0.1455,4.67152,0.716196,21.2389
8421,4,63,27,0.6305,20.2381,3.04878,86.2069
8422,354,795,1300,0.1308,4.19986,0.921202,12.1951
8423,12,592,2600,0.3758,12.0636,-1.1302,70.2206
8424,88,572,768,0.4841,15.5389,0.624692,31.8801
8425,23,329,1500,0.1648,5.28875,-0.686958,0.0
8426,137,256,158,0.1088,3.49392,0.5795,42.1053
8427,339,578,20,0.0677,2.17224,2.68747,13.1579
8428,38,632,1000,0.6472,20.7744,10.0,47.6773
8429,147,1600,2600,0.2594,8.32721,1.1297,34.1142
8430,2,70,383,0.9791,31.4286,-0.502008,93.75
8431,515,857,7500,0.4312,13.8403,-0.830128,89.4892
8432,54,242,812,0.2339,7.50689,0.6142,58.8889
8433,11,1200,1200,0.0415,1.33333,0.6812,0.0
8434,16,1800,1683,0.312,10.0148,0.517,0.0
8435,104,842,755,0.2335,7.49538,0.130492,41.194
8436,138,579,265,0.2006,6.4383,0.185879,24.7126
8437,26,425,565,0.1767,5.6732,10.0,20.6667
8438,40,652,1100,0.5365,17.2205,2.37026,0.0
8439,69,664,1300,0.0678,2.17537,1.10369,76.2238
8440,306,520,151,0.2703,8.67521,1.65066,30.719
8441,8,329,751,0.4166,13.3739,0.573438,0.0
8442,22,450,884,0.6247,20.0513,1.67696,15.9794
8443,65,875,1500,0.3927,12.6057,1.97154,0.0
8444,439,700,1000,0.2183,7.00794,0.155309,21.3542
8445,99,193,38,0.313,10.0461,3.84137,59.292
8446,260,3500,4733,0.0276,0.49619,1.0416,40.367
8447,41,767,779,0.6997,22.4613,1.17265,13.4043
8448,3600,11900,7500,0.0523,0.564426,5.11881,15.7556
8449,483,1600,7500,0.0212,0.680556,1.1567,19.3548
8450,10,1800,4859,0.1732,5.56111,1.1588,0.0
8451,54,2000,1900,1.0,50.0,0.824,95.5966
8452,9,125,88,0.767,24.6222,-0.14518,31.5789
8453,5,389,502,0.7868,25.2571,0.0463,49.4048
8454,34,1700,3500,0.2796,8.97647,1.13636,41.3655
8455,88,1200,391,0.4256,13.6618,1.1433,32.0
8456,5,325,882,0.2109,6.76923,2.3501,29.6296
8457,3,497,527,0.6143,19.7183,0.216922,17.7083
8458,11,596,743,0.6643,21.324,-0.030829,38.1323
8459,46,105,203,0.4533,14.5503,-0.1695,52.7473
8460,279,1800,7400,0.0797,2.55883,3.50877,0.0
8461,447,10500,61,0.0249,0.269388,-1.92156,43.75
8462,1,1000,566,0.3769,12.1,0.7449,41.6667
8463,64,900,951,0.4272,13.7124,0.96762,43.4402
8464,35,218,194,0.4414,14.1692,-0.797448,80.0797
8465,259,450,1100,0.1619,5.19753,0.278847,11.3402
8466,52,321,1200,0.207,6.6459,-0.331602,61.4583
8467,59,458,407,0.2721,8.73362,0.489197,40.7407
8468,8,158,302,0.7936,25.4747,0.5871,62.3932
8469,36,550,554,0.3398,10.9091,-0.0975,0.0
8470,22,2200,1800,0.138,2.48485,2.78638,23.1579
8471,4,1100,3201,0.5154,16.5455,0.7943,0.0
8472,247,2900,6400,0.0601,1.08238,-1.15207,51.9802
8473,1,512,2000,0.4077,13.0859,-0.104645,80.0
8474,91,490,301,0.5319,17.0748,-0.037256,29.0076
8475,28,2000,388,0.4895,15.7143,1.237,0.0
8476,177,888,1000,0.3782,12.1417,0.511247,21.7778
8477,10,1400,3000,0.385,12.3571,1.302,41.7178
8478,388,673,446,0.0453,1.45286,-0.943162,61.9718
8479,687,2200,1200,0.2677,4.81818,1.75439,7.9545
8480,306,864,700,0.4175,13.4002,0.522648,0.0
8481,319,1800,664,0.1052,3.37654,10.0,25.9259
8482,173,313,1100,0.0846,2.71565,2.76753,27.9412
8483,120,1100,2100,0.0944,3.0303,-1.52439,39.0476
8484,5,56,1,0.089,2.85714,-0.3152,100.0
8485,169,1900,2600,0.2096,6.72807,2.08841,36.3057
8486,39,125,134,0.4832,15.5111,0.91673,48.1481
8487,70,1100,2600,0.1633,5.24242,1.79641,62.7907
8488,7600,101100,515,0.0497,0.372503,-0.0519049,26.6667
8489,6,800,7300,0.3115,10.0,-0.312709,55.336
8490,16,1400,7500,0.1291,4.14286,1.41576,76.2332
8491,195,1500,1100,0.1595,5.11852,1.2991,43.5616
8492,14,2000,2000,0.2771,8.89375,0.956938,26.6
8493,3,99,2,0.1364,4.3771,0.374883,27.2727
8494,95,922,2600,0.3685,11.8281,-0.252795,35.3846
8495,84,494,2900,0.0907,2.90992,-0.0367309,53.012
8496,14,682,444,0.5701,18.3018,0.581159,31.3291
8497,9,383,1700,0.5508,17.68,-0.237177,55.4113
8498,277,1200,3800,0.0612,1.96354,1.6331,38.3838
8499,413,927,529,0.0536,1.72,-0.0195925,61.5385
8500,268,1200,1000,0.1529,4.90741,1.0895,14.8148
8501,43,532,573,0.648,20.802,0.2049,34.8974
8502,326,2200,1100,0.4627,8.32828,10.0,15.899
8503,6,1200,1100,0.3834,12.3056,1.66297,30.3704
8504,37,97,77,0.4817,15.4639,0.373715,36.3636
8505,188,3100,858,0.2728,4.9104,1.05,21.73
8506,160,1200,1400,0.3161,10.1458,1.4814,26.2582
8507,29,753,888,0.4865,15.616,0.0240323,0.0
8508,52,1500,783,0.3101,9.95555,1.30662,34.5697
8509,208,281,100,0.2833,9.0945,0.196207,28.3019
8510,5,136,737,0.4352,13.9706,-0.133523,75.0
8511,24,718,836,0.385,12.3569,0.392708,23.4332
8512,75,145,99,0.45,14.4444,1.3468,43.1579
8513,58,235,402,0.6289,20.1891,-0.23058,32.9193
8514,529,926,3400,0.089,2.85577,-0.303306,32.1101
8515,302,2400,1900,0.2785,5.01389,0.781047,60.8303
8516,190,33600,5700,0.0636,0.59127,-0.206398,19.195
8517,2,245,192,0.3052,9.79593,0.462048,55.814
8518,289,918,7400,0.0958,3.07432,0.0392229,44.3182
8519,1300,3100,7200,0.2027,3.64874,1.86877,98.2022
8520,129,636,791,0.0321,1.03075,0.940476,35.8974
8521,19,146,663,0.1849,5.93607,0.255624,81.5385
8522,104,222,785,0.7126,22.8729,0.164294,45.6522
8523,117,316,1800,0.2503,8.03446,-0.39166,36.5854
8524,268,2200,1900,0.6359,11.446,0.860585,34.5411
8525,44,197,2400,0.1739,5.58376,-1.1324,67.1875
8526,2,345,769,0.0993,3.18841,-0.926588,26.3158
8527,3,1700,3000,0.4453,14.2941,1.14329,52.0161
8528,31,128,109,0.7301,23.4375,0.142301,47.0085
8529,332,115,320,0.2288,7.343,-2.19409,34.8837
8530,217,1900,1400,0.358,11.4934,2.13904,34.2105
8531,57,983,2800,0.1437,4.61173,-0.307229,34.2995
8532,6,1600,1800,0.5549,17.8125,2.5974,20.2952
8533,287,714,814,0.0608,1.95255,0.2293,18.8235
8534,160,2900,1100,0.1969,3.54406,0.641574,0.0
8535,69,1100,986,0.3642,11.6909,1.80723,26.9663
8536,81,2000,5600,0.2343,7.52143,0.956938,32.0408
8537,15,1500,2100,0.244,7.83333,0.7572,0.0
8538,1,1300,3700,0.242,7.76923,0.8417,57.0
8539,757,2700,3600,0.0289,0.520576,0.678733,40.2299
8540,1,35,29,0.267,8.57143,1.4368,33.3333
8541,14,165,166,0.3264,10.4762,-0.739958,29.6703
8542,4,74,330,0.9156,29.3919,-0.9158,0.0
8543,39,180,136,0.3308,10.6173,1.19795,58.8957
8544,83,209,209,0.178,5.71504,-0.504343,73.1183
8545,5,193,1176,0.5165,16.5803,-0.092,72.7273
8546,14,14900,757,0.1239,1.33815,-0.121212,0.0
8547,34,792,2200,0.3711,11.9108,-0.748404,56.9652
8548,106,23600,3800,0.4679,5.05284,0.0764429,38.554
8549,26,94,242,0.5155,16.5485,0.392876,22.9167
8550,302,516,172,0.6651,21.3501,2.1054,90.7238
8551,46,1,89,1.0,50.0,-5.0,0.0
8552,470,195,43,0.1544,4.95727,1.34909,47.619
8553,3,1500,7200,0.252,8.0889,1.1592,68.8596
8554,11,80,28,0.7399,23.75,0.962773,37.2549
8555,23,91,117,0.7094,22.7717,-0.393391,52.4272
8556,423,1400,1200,0.2009,6.44841,2.92398,0.0
8557,1,241,926,1.0,50.0,-1.13194,97.8571
8558,12,120,217,0.4543,14.5834,1.4742,53.7037
8559,1,65,114,0.671,21.5385,-0.277162,60.0
8560,16,209,125,0.98,31.4593,-0.510493,60.0
8561,8,280,4000,0.2976,9.55357,-0.626959,81.5385
8562,23,213,442,0.5452,17.5013,-0.419557,61.2903
8563,73,942,961,0.1554,4.98938,0.601733,73.5931
8564,57,297,182,0.1906,6.11672,0.243784,35.0
8565,30,106,291,0.72,23.1132,1.08434,65.4545
8566,32,546,1100,0.6999,22.4664,10.0,77.1696
8567,64,801,705,0.1113,3.57192,-0.114174,56.7251
8568,42,2200,765,0.4959,8.92614,0.9853,25.6329
8569,81,1200,829,0.3702,11.8843,1.60428,47.6834
8570,3200,2800,7000,0.0685,1.23214,0.9491,43.3862
8571,72,2600,1300,0.2032,3.65812,-0.665336,14.9254
8572,5400,2200,1800,0.1387,2.49733,9.96678,74.7967
8573,27,367,1600,0.2514,8.06842,-0.764185,58.2888
8574,234,618,1100,0.6178,19.831,-0.0873057,23.7598
8575,36,456,1200,0.3833,12.3051,0.927279,35.5556
8576,30,1200,6900,0.1992,6.39352,1.2896,85.3474
8577,272,1500,719,0.0339,1.08889,1.2831,14.2857
8578,3,773,6800,0.3143,10.0906,-0.606287,72.9167
8579,291,1100,2500,0.2347,7.53535,1.1005,16.7247
8580,59,489,441,0.4063,13.0425,0.658847,29.4606
8581,67,2800,5200,0.3451,6.2123,3.01205,45.8005
8582,164,1700,896,0.3788,12.1601,3.7594,21.9672
8583,76,206,511,0.2361,7.57821,1.52188,75.4237
8584,12,1100,4127,0.1416,4.54545,1.134,0.0
8585,80,633,873,0.0867,2.78217,0.205806,28.7037
8586,92,433,471,0.4121,13.2281,0.300584,20.2073
8587,6,65,46,0.4873,15.641,-1.30662,56.0
8588,5,109,186,0.4058,13.0275,-1.10387,25.0
8589,1100,4000,45,0.2926,5.26667,10.0,30.7087
8590,223,405,301,0.3363,10.7956,2.61495,21.7391
8591,1200,4100,1900,0.0513,0.922764,-0.422654,38.9831
8592,8,656,656,0.8518,27.3438,0.932401,39.0909
8593,57,953,1300,0.1416,4.54486,9.90445,17.623
8594,6,372,680,0.9965,31.9892,2.23285,0.0
8595,23,1500,4600,0.2959,9.49697,0.8683,40.9382
8596,897,860,995,0.2061,6.61499,0.487795,23.0769
8597,31,810,304,0.2891,9.27984,10.0,28.5246
8598,34,159,145,0.4833,15.5136,0.2275,28.866
8599,111,352,288,0.3894,12.5,2.76823,49.3976
8600,2,577,1300,0.5129,16.4645,-0.219262,54.1667
8601,18,262,340,0.2931,9.40727,0.65472,39.4737
8602,268,816,136,0.3016,9.68137,-0.78866,44.2886
8603,111,219,384,0.5224,16.7681,0.252525,28.8462
8604,474,882,1100,0.156,5.00756,2.00535,11.8056
8605,97,1100,113,0.0982,3.15151,1.4397,96.0373
8606,246,982,2600,0.1084,3.47929,1.66852,67.623
8607,4,146,306,1.0,37.3288,0.381437,90.7801
8608,6,863,941,1.0,36.9351,5.92096,71.5686
8609,2,83,391,1.0,43.3735,-0.427807,90.625
8610,2300,2600,7500,0.0201,0.361111,1.0934,78.8732
8611,6100,16000,1700,0.0787,0.85,2.61987,18.2796
8612,140,1000,2900,0.3148,10.1056,0.648,0.0
8613,2,50,36,0.81,26.0,0.37332,81.8182
8614,118,368,62,0.3993,12.817,1.4596,37.8995
8615,66,290,1200,0.2835,9.09961,-0.550616,48.8764
8616,31,235,320,0.2725,8.74704,-0.308032,45.082
8617,9,249,2900,0.8438,27.0861,0.765384,98.0263
8618,3,299,1400,0.9829,31.5496,1.96477,86.9565
8619,14,97,196,0.484,15.5376,10.0,54.2373
8620,87,231,1800,0.1798,5.772,0.0790514,87.5
8621,74,99,86,0.4283,13.7486,0.770218,68.0412
8622,319,1400,913,0.4537,14.5635,1.3655,0.0
8623,29,1100,3500,0.4089,13.1263,-1.53374,46.2069
8624,161,1200,2100,0.4817,15.463,0.8541,39.4089
8625,184,208,137,0.4002,12.8472,1.20482,22.807
8626,67,233,636,0.5274,16.9289,0.638723,30.6452
8627,3,61,384,1.0,50.0,1.3916,97.1098
8628,214,902,846,0.3607,11.5792,0.777719,19.7849
8629,2600,46000,115,0.1401,1.3029,1.18045,11.6883
8630,17,522,361,0.1039,3.33559,-0.17462,26.2295
8631,5,62,263,0.5226,16.7742,-0.568182,55.1724
8632,62,2400,944,0.5597,10.0741,0.8959,29.8228
8633,17,275,1900,0.5278,16.9412,-1.30575,59.6
8634,469,1000,2500,0.0273,0.877778,-1.64294,60.8696
8635,9,1900,2700,0.2093,6.7193,0.992063,0.0
8636,103,445,1700,0.1007,3.23346,-0.973015,58.6957
8637,217,1500,1100,0.5064,16.2556,1.27551,22.7036
8638,35,594,520,1.0,34.2686,1.24264,34.2857
8639,16,478,799,0.2481,7.96286,-0.632088,52.6316
8640,15,139,114,0.6903,22.1583,-0.631313,56.6176
8641,83,622,1300,0.1976,6.34155,-0.621118,47.9339
8642,63,4500,571,0.1494,2.68889,0.811249,24.0642
8643,16,325,205,0.5194,16.6731,-0.0564568,44.3878
8644,9,1600,5200,0.1597,5.125,1.20482,54.6798
8645,16,2300,816,0.4595,8.27174,0.811688,26.9912
8646,47,506,757,0.2842,9.12385,0.447083,20.9607
8647,436,390,977,0.1149,3.68946,-0.179158,29.1139
8648,1400,900,4100,0.0198,0.635803,0.17618,42.1053
8649,17,468,1507,0.2796,8.97436,0.0382,50.0
8650,80,508,1261,0.2371,7.61155,0.5061,61.745
8651,33,119,532,0.525,16.8534,0.8045,66.6667
8652,140,1700,1100,0.2668,8.56535,1.13636,23.4426
8653,101,920,5900,0.1571,5.04227,-0.424628,65.0
8654,42,1100,966,0.5976,19.1818,0.8349,0.0
8655,336,5000,4600,0.3401,6.12222,0.366614,21.4416
8656,14,2000,2300,0.3071,9.85833,1.2611,0.0
8657,231,6000,567,0.1709,2.51282,0.619451,23.5577
8658,48,97,34,0.5317,17.0676,3.28611,53.1915
8659,30,115,24,0.4816,15.4589,-0.757576,55.0562
8660,155,2000,956,0.0854,2.74063,10.0,50.6944
8661,39,341,1700,0.1502,4.82241,0.663167,57.9545
8662,45,273,18,0.3309,10.6227,3.04878,21.7687
8663,22,2000,718,0.2328,7.47222,1.3006,19.943
8664,1,120,66,0.5192,16.6667,-0.1485,65.0
8665,1,99,98,0.4091,13.1313,-1.0453,90.0
8666,30,358,1600,0.1286,4.12787,-0.301528,54.8077
8667,51,389,1800,0.2616,8.3976,-0.722674,81.8182
8668,9,326,402,1.0,38.2822,1.63195,0.0
8669,39,359,996,0.2623,8.41845,-0.495737,78.4387
8670,2,1200,7500,0.6685,21.4583,10.0,82.774
8671,15,227,401,0.3358,10.7783,0.246494,54.5455
8672,26,1300,2086,0.3726,11.9615,1.22,49.5614
8673,3,92,325,0.8014,25.7246,-0.581208,77.2727
8674,4,562,509,0.2624,8.4223,2.03984,58.427
8675,236,887,779,0.1637,5.25492,2.07857,63.7736
8676,1,263,751,0.6278,20.1521,-0.85639,62.963
8677,12,749,3700,0.2048,6.57543,-0.35915,56.1321
8678,1300,577,2300,0.0441,1.41537,1.20208,11.9048
8679,61,657,306,0.2558,8.21022,-0.0276319,33.7143
8680,519,626,733,0.5601,17.9801,-0.0856792,15.625
8681,18,576,1400,0.0234,0.752315,-5.0,64.0
8682,2,576,3000,0.3326,10.6771,0.6978,73.6111
8683,74,1600,7200,0.0208,0.666667,1.3294,83.7209
8684,50,1600,919,0.3651,11.7188,0.7784,32.166
8685,534,1400,5000,0.0279,0.896826,1.232,25.7143
8686,51,2100,2900,0.361,6.49817,0.887574,0.0
8687,331,1300,4600,0.0879,2.82051,1.3247,33.7662
8688,1,180,327,1.0,38.3333,-0.397667,64.6154
8689,72,374,4100,0.1941,6.23075,-0.755073,91.5179
8690,83,1900,1400,0.3799,12.1951,1.4275,44.2888
8691,7,259,565,0.7079,22.7248,1.3498,26.4
8692,6,879,1800,0.3857,12.3815,0.472471,42.4561
8693,163,1900,1100,0.4873,15.6433,1.0101,13.2503
8694,41,681,257,0.1413,4.53485,1.74611,39.5604
8695,47,588,2700,0.2505,8.04044,-0.510894,78.3051
8696,101,779,5000,0.2324,7.45971,-0.385966,67.3152
8697,12,456,87,0.1059,3.39912,0.402782,27.6923
8698,10,332,307,0.5599,17.9719,0.110865,0.0
8699,5000,19400,399,0.0157,0.169244,0.273956,41.0256
8700,271,1800,1600,0.4865,15.6173,1.06952,33.3685
8701,2,21,14,0.8901,28.5714,10.0,55.5556
8702,49,193,476,0.6098,19.574,-1.56051,38.8235
8703,78,715,6800,0.2295,7.36597,-0.226017,96.2
8704,72,574,3600,0.2815,9.03601,0.192061,23.6686
8705,21,797,837,0.8545,27.4292,0.116193,28.3113
8706,24,138,55,0.2734,8.77617,0.26738,25.4237
8707,221,1100,1500,0.2248,7.21717,0.6637,38.8158
8708,41,14,25,0.0865,2.77778,-1.21951,75.0
8709,805,1800,7500,0.0136,0.435185,-0.928793,31.5789
8710,42,2100,1100,0.7153,12.8757,-0.831486,0.0
8711,12,267,895,0.6126,19.6629,0.5357,45.7627
8712,227,200,344,0.1307,4.19444,0.275213,42.2222
8713,822,375,749,0.1145,3.67407,2.74548,22.5
8714,213,489,406,0.2881,9.24789,0.451926,18.2927
8715,10,1900,2500,0.3492,11.2105,2.15208,0.0
8716,4,1900,2300,0.1738,5.57895,2.10084,40.7407
8717,13,185,434,0.3174,10.1871,0.0994168,33.6957
8718,54,177,487,0.5505,17.6711,-0.695917,52.9412
8719,105,1200,3800,0.0878,2.81944,1.1873,69.7509
8720,453,841,2500,0.1484,4.76324,2.34289,56.5934
8721,79,677,1100,0.4841,15.5391,0.603373,20.1613
8722,69,2000,2500,0.6644,21.3265,0.8297,0.0
8723,2200,1400,921,0.0177,0.56746,-1.18343,37.7778
8724,96,2200,646,0.4543,8.17677,0.860585,33.2186
